indiv_season_basin,serial_number,FishID,new_receiver_id,combined,latitude,longitude,datetime_utc,ReceiverID,Receiver,Transmitter,study_year,basin,receiver_order_south_north,length_mm,origin,VUE.Tag.ID,Tag.Family,tag_life_days,capture_date,datetime_local,palm_basin,year,week,julian_day,hour,date,T,died,filter_date,period,month,release_site,Date,season,Section,total_fish_group,first_season,number_of_fish,max_fish,new_season
1294839_winter_F,1294839,25824,546127_75.8698444016916_1,75.8698444016916,60.864689359052,15.0051550426396,2019-02-21T18:29:01Z,546127,VR2AR-546127,A69-1602-25824,1,Rattviken,14,570,Wild,A69-1602-25824,V16-4x-069k-1,1825,2018-06-09T22:00:00Z,2019-02-21T18:29:01Z,F,2019,7,52,18,2019-02-21,1550777341,0,2018-06-10T22:00:00Z,night,2,D,2019-02-21,winter,Lake,14,winter,1,14,winter
1294837_winter_F,1294837,25822,546115_75.8904321677455_1,75.8904321677455,60.8575209125427,15.0329112552028,2019-02-24T00:23:22Z,546115,VR2AR-546115,A69-1602-25822,1,Rattviken,12,560,Wild,A69-1602-25822,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-02-24T00:23:22Z,F,2019,7,55,0,2019-02-24,1550971402,0,2018-10-06T22:00:00Z,night,2,E,2019-02-24,winter,Lake,14,winter,1,14,winter
1294836_winter_Noret,1294836,25821,108711_75.5752444148708_1,75.5752444148708,60.9940766027592,14.5811678121116,2019-02-25T00:01:23Z,108711,VR2W-108711,A69-1602-25821,1,Noret,38,520,Wild,A69-1602-25821,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-02-25T00:01:23Z,Noret,2019,8,56,0,2019-02-25,1551056483,0,2018-10-06T22:00:00Z,night,2,E,2019-02-25,winter,Lake,14,winter,1,14,winter
1294832_winter_E,1294832,25817,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2019-02-25T00:02:03Z,546123,VR2AR-546123,A69-1602-25817,1,StorSiljan Ostra,22,520,Wild,A69-1602-25817,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-02-25T00:02:03Z,E,2019,8,56,0,2019-02-25,1551056523,0,2018-10-06T22:00:00Z,night,2,E,2019-02-25,winter,Lake,14,winter,1,14,winter
1294829_winter_C,1294829,25814,105625_75.4565661186258_1,75.4565661186258,60.9033885824788,14.553177536147,2019-02-25T00:02:05Z,105625,VR2W-105625,A69-1602-25814,1,Gesundafjarden,30,640,Hatchery,A69-1602-25814,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-25T00:02:05Z,C,2019,8,56,0,2019-02-25,1551056525,0,2018-08-16T22:00:00Z,night,2,River-Osterdal,2019-02-25,winter,Lake,24,winter,1,24,winter
1294837_winter_F,1294837,25822,546120_75.934974785613_1,75.934974785613,60.8824378374793,15.0525369481337,2019-02-25T00:02:25Z,546120,VR2AR-546120,A69-1602-25822,1,Rattviken,11,560,Wild,A69-1602-25822,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-02-25T00:02:25Z,F,2019,8,56,0,2019-02-25,1551056545,0,2018-10-06T22:00:00Z,night,2,E,2019-02-25,winter,Lake,14,winter,1,14,winter
1294833_winter_F,1294833,25818,546120_75.934974785613_1,75.934974785613,60.8824378374793,15.0525369481337,2019-02-25T00:02:31Z,546120,VR2AR-546120,A69-1602-25818,1,Rattviken,11,600,Hatchery,A69-1602-25818,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-25T00:02:31Z,F,2019,8,56,0,2019-02-25,1551056551,0,2018-08-16T22:00:00Z,night,2,River-Osterdal,2019-02-25,winter,Lake,24,winter,3,24,winter
1294847_winter_D,1294847,25832,546114_75.5314801354852_1,75.5314801354852,60.8697049995027,14.6617751359825,2019-02-25T00:03:25Z,546114,VR2AR-546114,A69-1602-25832,1,StorSiljan Vastra,26,530,Hatchery,A69-1602-25832,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-02-25T00:03:25Z,D,2019,8,56,0,2019-02-25,1551056605,0,2018-06-09T22:00:00Z,night,2,D,2019-02-25,winter,Lake,24,winter,4,24,winter
1294835_winter_F,1294835,25820,546124_75.7525332438765_1,75.7525332438765,60.8541646395893,14.8983686042872,2019-02-25T00:03:58Z,546124,VR2AR-546124,A69-1602-25820,1,Rattviken,17,560,Hatchery,A69-1602-25820,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-02-25T00:03:58Z,F,2019,8,56,0,2019-02-25,1551056638,0,2018-10-06T22:00:00Z,night,2,E,2019-02-25,winter,Lake,24,winter,2,24,winter
1294850_winter_F,1294850,25835,546124_75.7525332438765_1,75.7525332438765,60.8541646395893,14.8983686042872,2019-02-25T00:04:24Z,546124,VR2AR-546124,A69-1602-25835,1,Rattviken,17,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-02-25T00:04:24Z,F,2019,8,56,0,2019-02-25,1551056664,0,2018-06-07T22:00:00Z,night,2,E,2019-02-25,winter,Lake,14,winter,1,14,winter
1294813_winter_D,1294813,25798,546125_75.614074772245_1,75.614074772245,60.8711056593271,14.7429691129179,2019-02-25T00:07:32Z,546125,VR2AR-546125,A69-1602-25798,1,StorSiljan mitt,23,620,Hatchery,A69-1602-25798,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-25T00:07:32Z,D,2019,8,56,0,2019-02-25,1551056852,0,2018-08-16T22:00:00Z,night,2,River-Osterdal,2019-02-25,winter,Lake,24,winter,4,24,winter
1294843_winter_E,1294843,25828,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2019-02-25T00:08:34Z,546123,VR2AR-546123,A69-1602-25828,1,StorSiljan Ostra,22,520,Hatchery,A69-1602-25828,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-02-25T00:08:34Z,E,2019,8,56,0,2019-02-25,1551056914,0,2018-06-09T22:00:00Z,night,2,E,2019-02-25,winter,Lake,24,winter,2,24,winter
1294879_winter_B,1294879,25784,133491_75.5577289960524_1,75.5577289960524,60.9406471832782,14.6170818127742,2019-02-25T00:24:31Z,133491,VR2W-133491,A69-1602-25784,1,Norrviken,34,460,Hatchery,A69-1602-25784,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2019-02-25T00:24:31Z,B,2019,8,56,0,2019-02-25,1551057871,0,2018-06-09T22:00:00Z,night,2,D,2019-02-25,winter,Lake,24,winter,2,24,winter
1294843_winter_B,1294843,25828,133493_75.5815469397236_1,75.5815469397236,60.9490039379879,14.6325430017357,2019-02-25T00:27:16Z,133493,VR2W-133493,A69-1602-25828,1,Norrviken,33,520,Hatchery,A69-1602-25828,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-02-25T00:27:16Z,B,2019,8,56,0,2019-02-25,1551058036,0,2018-06-09T22:00:00Z,night,2,E,2019-02-25,winter,Lake,24,winter,1,24,winter
1294850_winter_F,1294850,25835,546122_75.7413421456439_1,75.7413421456439,60.8430855578406,14.8982565878033,2019-02-25T01:38:15Z,546122,VR2AR-546122,A69-1602-25835,1,Rattviken,16,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-02-25T01:38:15Z,F,2019,8,56,1,2019-02-25,1551062295,0,2018-06-07T22:00:00Z,night,2,E,2019-02-25,winter,Lake,14,winter,1,14,winter
1294833_winter_F,1294833,25818,546115_75.8904321677455_1,75.8904321677455,60.8575209125427,15.0329112552028,2019-02-25T02:10:32Z,546115,VR2AR-546115,A69-1602-25818,1,Rattviken,12,600,Hatchery,A69-1602-25818,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-25T02:10:32Z,F,2019,8,56,2,2019-02-25,1551064232,0,2018-08-16T22:00:00Z,night,2,River-Osterdal,2019-02-25,winter,Lake,24,winter,3,24,winter
1294817_winter_D,1294817,25802,546125_75.614074772245_1,75.614074772245,60.8711056593271,14.7429691129179,2019-02-25T05:13:47Z,546125,VR2AR-546125,A69-1602-25802,1,StorSiljan mitt,23,730,Wild,A69-1602-25802,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-25T05:13:47Z,D,2019,8,56,5,2019-02-25,1551075227,0,2018-08-16T22:00:00Z,night,2,River-Osterdal,2019-02-25,winter,Lake,14,winter,2,14,winter
1294844_winter_D,1294844,25829,546118_75.5669796837673_1,75.5669796837673,60.8311569740405,14.7358227097268,2019-02-25T05:18:03Z,546118,VR2AR-546118,A69-1602-25829,1,StorSiljan Vastra,24,660,Hatchery,A69-1602-25829,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-02-25T05:18:03Z,D,2019,8,56,5,2019-02-25,1551075483,0,2018-06-09T22:00:00Z,night,2,E,2019-02-25,winter,Lake,24,winter,1,24,winter
1294823_winter_E,1294823,25808,546113_75.703483613714_1,75.703483613714,60.8711300249527,14.8323535887613,2019-02-25T08:12:45Z,546113,VR2AR-546113,A69-1602-25808,1,StorSiljan Ostra,20,650,Hatchery,A69-1602-25808,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-25T08:12:45Z,E,2019,8,56,8,2019-02-25,1551085965,0,2018-08-16T22:00:00Z,day,2,River-Osterdal,2019-02-25,winter,Lake,24,winter,1,24,winter
1294837_winter_F,1294837,25822,546119_75.8552507174427_1,75.8552507174427,60.8736483262433,14.9816023911994,2019-02-25T08:41:32Z,546119,VR2AR-546119,A69-1602-25822,1,Rattviken,13,560,Wild,A69-1602-25822,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-02-25T08:41:32Z,F,2019,8,56,8,2019-02-25,1551087692,0,2018-10-06T22:00:00Z,day,2,E,2019-02-25,winter,Lake,14,winter,1,14,winter
1294843_winter_B,1294843,25828,546126_75.567263143231_1,75.567263143231,60.9464486058042,14.6208145374268,2019-02-25T10:56:25Z,546126,VR2AR-546126,A69-1602-25828,1,Norrviken,35,520,Hatchery,A69-1602-25828,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-02-25T10:56:25Z,B,2019,8,56,10,2019-02-25,1551095785,0,2018-06-09T22:00:00Z,day,2,E,2019-02-25,winter,Lake,24,winter,2,24,winter
1294850_winter_F,1294850,25835,546121_75.7306267666146_1,75.7306267666146,60.834384209578,14.8962425570366,2019-02-25T11:03:15Z,546121,VR2AR-546121,A69-1602-25835,1,Rattviken,18,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-02-25T11:03:15Z,F,2019,8,56,11,2019-02-25,1551096195,0,2018-06-07T22:00:00Z,day,2,E,2019-02-25,winter,Lake,14,winter,1,14,winter
1294837_winter_F,1294837,25822,546115_75.8904321677455_1,75.8904321677455,60.8575209125427,15.0329112552028,2019-02-25T12:18:34Z,546115,VR2AR-546115,A69-1602-25822,1,Rattviken,12,560,Wild,A69-1602-25822,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-02-25T12:18:34Z,F,2019,8,56,12,2019-02-25,1551100714,0,2018-10-06T22:00:00Z,day,2,E,2019-02-25,winter,Lake,14,winter,1,14,winter
1294814_winter_D,1294814,25799,546118_75.5669796837673_1,75.5669796837673,60.8311569740405,14.7358227097268,2019-02-25T14:17:41Z,546118,VR2AR-546118,A69-1602-25799,1,StorSiljan Vastra,24,720,Wild,A69-1602-25799,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-25T14:17:41Z,D,2019,8,56,14,2019-02-25,1551107861,0,2018-08-16T22:00:00Z,day,2,River-Osterdal,2019-02-25,winter,Lake,14,winter,2,14,winter
1294839_winter_F,1294839,25824,133492_75.7874613157755_1,75.7874613157755,60.8456971402986,14.9417641754769,2019-02-25T14:26:45Z,133492,VR2W-133492,A69-1602-25824,1,Rattviken,15,570,Wild,A69-1602-25824,V16-4x-069k-1,1825,2018-06-09T22:00:00Z,2019-02-25T14:26:45Z,F,2019,8,56,14,2019-02-25,1551108405,0,2018-06-10T22:00:00Z,day,2,D,2019-02-25,winter,Lake,14,winter,1,14,winter
1294823_winter_F,1294823,25808,546121_75.7306267666146_1,75.7306267666146,60.834384209578,14.8962425570366,2019-02-26T13:59:05Z,546121,VR2AR-546121,A69-1602-25808,1,Rattviken,18,650,Hatchery,A69-1602-25808,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-26T13:59:05Z,F,2019,8,57,13,2019-02-26,1551193145,0,2018-08-16T22:00:00Z,day,2,River-Osterdal,2019-02-26,winter,Lake,24,winter,1,24,winter
1294851_winter_F,1294851,25836,546127_75.8698444016916_1,75.8698444016916,60.864689359052,15.0051550426396,2019-02-28T01:05:23Z,546127,VR2AR-546127,A69-1602-25836,1,Rattviken,14,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-02-28T01:05:23Z,F,2019,8,59,1,2019-02-28,1551319523,0,2018-06-07T22:00:00Z,night,2,E,2019-02-28,winter,Lake,24,winter,1,24,winter
1294817_winter_D,1294817,25802,546114_75.5314801354852_1,75.5314801354852,60.8697049995027,14.6617751359825,2019-02-28T14:13:21Z,546114,VR2AR-546114,A69-1602-25802,1,StorSiljan Vastra,26,730,Wild,A69-1602-25802,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-02-28T14:13:21Z,D,2019,8,59,14,2019-02-28,1551366801,0,2018-08-16T22:00:00Z,day,2,River-Osterdal,2019-02-28,winter,Lake,14,winter,1,14,winter
1294851_winter_F,1294851,25836,546119_75.8552507174427_1,75.8552507174427,60.8736483262433,14.9816023911994,2019-03-01T05:44:18Z,546119,VR2AR-546119,A69-1602-25836,1,Rattviken,13,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-03-01T05:44:18Z,F,2019,8,60,5,2019-03-01,1551422658,0,2018-06-07T22:00:00Z,night,3,E,2019-03-01,winter,Lake,24,winter,1,24,winter
1294836_winter_Noret,1294836,25821,108711_75.5752444148708_1,75.5752444148708,60.9940766027592,14.5811678121116,2019-03-04T00:00:23Z,108711,VR2W-108711,A69-1602-25821,1,Noret,38,520,Wild,A69-1602-25821,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-03-04T00:00:23Z,Noret,2019,9,63,0,2019-03-04,1551661223,0,2018-10-06T22:00:00Z,night,3,E,2019-03-04,winter,Lake,14,winter,1,14,winter
1294833_winter_F,1294833,25818,546120_75.934974785613_1,75.934974785613,60.8824378374793,15.0525369481337,2019-03-04T00:00:51Z,546120,VR2AR-546120,A69-1602-25818,1,Rattviken,11,600,Hatchery,A69-1602-25818,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-04T00:00:51Z,F,2019,9,63,0,2019-03-04,1551661251,0,2018-08-16T22:00:00Z,night,3,River-Osterdal,2019-03-04,winter,Lake,24,winter,3,24,winter
1294844_winter_D,1294844,25829,546118_75.5669796837673_1,75.5669796837673,60.8311569740405,14.7358227097268,2019-03-04T00:00:52Z,546118,VR2AR-546118,A69-1602-25829,1,StorSiljan Vastra,24,660,Hatchery,A69-1602-25829,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-03-04T00:00:52Z,D,2019,9,63,0,2019-03-04,1551661252,0,2018-06-09T22:00:00Z,night,3,E,2019-03-04,winter,Lake,24,winter,1,24,winter
1294835_winter_F,1294835,25820,546124_75.7525332438765_1,75.7525332438765,60.8541646395893,14.8983686042872,2019-03-04T00:01:05Z,546124,VR2AR-546124,A69-1602-25820,1,Rattviken,17,560,Hatchery,A69-1602-25820,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-03-04T00:01:05Z,F,2019,9,63,0,2019-03-04,1551661265,0,2018-10-06T22:00:00Z,night,3,E,2019-03-04,winter,Lake,24,winter,2,24,winter
1294832_winter_E,1294832,25817,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2019-03-04T00:01:15Z,546123,VR2AR-546123,A69-1602-25817,1,StorSiljan Ostra,22,520,Wild,A69-1602-25817,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-03-04T00:01:15Z,E,2019,9,63,0,2019-03-04,1551661275,0,2018-10-06T22:00:00Z,night,3,E,2019-03-04,winter,Lake,14,winter,1,14,winter
1294885_winter_D,1294885,25790,546125_75.614074772245_1,75.614074772245,60.8711056593271,14.7429691129179,2019-03-04T00:01:41Z,546125,VR2AR-546125,A69-1602-25790,1,StorSiljan mitt,23,450,Hatchery,A69-1602-25790,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2019-03-04T00:01:41Z,D,2019,9,63,0,2019-03-04,1551661301,0,2018-06-09T22:00:00Z,night,3,E,2019-03-04,winter,Lake,24,winter,6,24,winter
1294839_winter_F,1294839,25824,133492_75.7874613157755_1,75.7874613157755,60.8456971402986,14.9417641754769,2019-03-04T00:03:55Z,133492,VR2W-133492,A69-1602-25824,1,Rattviken,15,570,Wild,A69-1602-25824,V16-4x-069k-1,1825,2018-06-09T22:00:00Z,2019-03-04T00:03:55Z,F,2019,9,63,0,2019-03-04,1551661435,0,2018-06-10T22:00:00Z,night,3,D,2019-03-04,winter,Lake,14,winter,1,14,winter
1294850_winter_F,1294850,25835,546124_75.7525332438765_1,75.7525332438765,60.8541646395893,14.8983686042872,2019-03-04T00:04:36Z,546124,VR2AR-546124,A69-1602-25835,1,Rattviken,17,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-03-04T00:04:36Z,F,2019,9,63,0,2019-03-04,1551661476,0,2018-06-07T22:00:00Z,night,3,E,2019-03-04,winter,Lake,14,winter,1,14,winter
1294833_winter_F,1294833,25818,546115_75.8904321677455_1,75.8904321677455,60.8575209125427,15.0329112552028,2019-03-04T00:09:15Z,546115,VR2AR-546115,A69-1602-25818,1,Rattviken,12,600,Hatchery,A69-1602-25818,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-04T00:09:15Z,F,2019,9,63,0,2019-03-04,1551661755,0,2018-08-16T22:00:00Z,night,3,River-Osterdal,2019-03-04,winter,Lake,24,winter,1,24,winter
1294847_winter_D,1294847,25832,546114_75.5314801354852_1,75.5314801354852,60.8697049995027,14.6617751359825,2019-03-04T00:10:50Z,546114,VR2AR-546114,A69-1602-25832,1,StorSiljan Vastra,26,530,Hatchery,A69-1602-25832,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-03-04T00:10:50Z,D,2019,9,63,0,2019-03-04,1551661850,0,2018-06-09T22:00:00Z,night,3,D,2019-03-04,winter,Lake,24,winter,3,24,winter
1294843_winter_B,1294843,25828,133493_75.5815469397236_1,75.5815469397236,60.9490039379879,14.6325430017357,2019-03-04T00:42:13Z,133493,VR2W-133493,A69-1602-25828,1,Norrviken,33,520,Hatchery,A69-1602-25828,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-03-04T00:42:13Z,B,2019,9,63,0,2019-03-04,1551663733,0,2018-06-09T22:00:00Z,night,3,E,2019-03-04,winter,Lake,24,winter,2,24,winter
1294843_winter_B,1294843,25828,133491_75.5577289960524_1,75.5577289960524,60.9406471832782,14.6170818127742,2019-03-04T00:51:48Z,133491,VR2W-133491,A69-1602-25828,1,Norrviken,34,520,Hatchery,A69-1602-25828,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-03-04T00:51:48Z,B,2019,9,63,0,2019-03-04,1551664308,0,2018-06-09T22:00:00Z,night,3,E,2019-03-04,winter,Lake,24,winter,2,24,winter
1294837_winter_F,1294837,25822,546119_75.8552507174427_1,75.8552507174427,60.8736483262433,14.9816023911994,2019-03-04T02:00:11Z,546119,VR2AR-546119,A69-1602-25822,1,Rattviken,13,560,Wild,A69-1602-25822,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-03-04T02:00:11Z,F,2019,9,63,2,2019-03-04,1551668411,0,2018-10-06T22:00:00Z,night,3,E,2019-03-04,winter,Lake,14,winter,1,14,winter
1294817_winter_D,1294817,25802,546125_75.614074772245_1,75.614074772245,60.8711056593271,14.7429691129179,2019-03-04T03:14:08Z,546125,VR2AR-546125,A69-1602-25802,1,StorSiljan mitt,23,730,Wild,A69-1602-25802,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-04T03:14:08Z,D,2019,9,63,3,2019-03-04,1551672848,0,2018-08-16T22:00:00Z,night,3,River-Osterdal,2019-03-04,winter,Lake,14,winter,2,14,winter
1294850_winter_F,1294850,25835,546122_75.7413421456439_1,75.7413421456439,60.8430855578406,14.8982565878033,2019-03-04T03:52:36Z,546122,VR2AR-546122,A69-1602-25835,1,Rattviken,16,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-03-04T03:52:36Z,F,2019,9,63,3,2019-03-04,1551675156,0,2018-06-07T22:00:00Z,night,3,E,2019-03-04,winter,Lake,14,winter,1,14,winter
1294839_winter_F,1294839,25824,546121_75.7306267666146_1,75.7306267666146,60.834384209578,14.8962425570366,2019-03-04T05:08:09Z,546121,VR2AR-546121,A69-1602-25824,1,Rattviken,18,570,Wild,A69-1602-25824,V16-4x-069k-1,1825,2018-06-09T22:00:00Z,2019-03-04T05:08:09Z,F,2019,9,63,5,2019-03-04,1551679689,0,2018-06-10T22:00:00Z,night,3,D,2019-03-04,winter,Lake,14,winter,2,14,winter
1294833_winter_F,1294833,25818,546119_75.8552507174427_1,75.8552507174427,60.8736483262433,14.9816023911994,2019-03-04T07:04:18Z,546119,VR2AR-546119,A69-1602-25818,1,Rattviken,13,600,Hatchery,A69-1602-25818,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-04T07:04:18Z,F,2019,9,63,7,2019-03-04,1551686658,0,2018-08-16T22:00:00Z,day,3,River-Osterdal,2019-03-04,winter,Lake,24,winter,2,24,winter
1294823_winter_E,1294823,25808,546113_75.703483613714_1,75.703483613714,60.8711300249527,14.8323535887613,2019-03-04T07:23:52Z,546113,VR2AR-546113,A69-1602-25808,1,StorSiljan Ostra,20,650,Hatchery,A69-1602-25808,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-04T07:23:52Z,E,2019,9,63,7,2019-03-04,1551687832,0,2018-08-16T22:00:00Z,day,3,River-Osterdal,2019-03-04,winter,Lake,24,winter,1,24,winter
1294851_winter_F,1294851,25836,546127_75.8698444016916_1,75.8698444016916,60.864689359052,15.0051550426396,2019-03-04T08:57:43Z,546127,VR2AR-546127,A69-1602-25836,1,Rattviken,14,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-03-04T08:57:43Z,F,2019,9,63,8,2019-03-04,1551693463,0,2018-06-07T22:00:00Z,day,3,E,2019-03-04,winter,Lake,24,winter,2,24,winter
1294829_winter_C,1294829,25814,105625_75.4565661186258_1,75.4565661186258,60.9033885824788,14.553177536147,2019-03-04T09:45:26Z,105625,VR2W-105625,A69-1602-25814,1,Gesundafjarden,30,640,Hatchery,A69-1602-25814,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-04T09:45:26Z,C,2019,9,63,9,2019-03-04,1551696326,0,2018-08-16T22:00:00Z,day,3,River-Osterdal,2019-03-04,winter,Lake,24,winter,1,24,winter
1294843_winter_B,1294843,25828,546126_75.567263143231_1,75.567263143231,60.9464486058042,14.6208145374268,2019-03-04T11:47:13Z,546126,VR2AR-546126,A69-1602-25828,1,Norrviken,35,520,Hatchery,A69-1602-25828,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-03-04T11:47:13Z,B,2019,9,63,11,2019-03-04,1551703633,0,2018-06-09T22:00:00Z,day,3,E,2019-03-04,winter,Lake,24,winter,2,24,winter
1294843_winter_E,1294843,25828,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2019-03-04T12:41:19Z,546123,VR2AR-546123,A69-1602-25828,1,StorSiljan Ostra,22,520,Hatchery,A69-1602-25828,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2019-03-04T12:41:19Z,E,2019,9,63,12,2019-03-04,1551706879,0,2018-06-09T22:00:00Z,day,3,E,2019-03-04,winter,Lake,24,winter,1,24,winter
1294833_winter_F,1294833,25818,133492_75.7874613157755_1,75.7874613157755,60.8456971402986,14.9417641754769,2019-03-05T14:21:55Z,133492,VR2W-133492,A69-1602-25818,1,Rattviken,15,600,Hatchery,A69-1602-25818,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-05T14:21:55Z,F,2019,9,64,14,2019-03-05,1551799315,0,2018-08-16T22:00:00Z,day,3,River-Osterdal,2019-03-05,winter,Lake,24,winter,1,24,winter
1294817_winter_D,1294817,25802,546114_75.5314801354852_1,75.5314801354852,60.8697049995027,14.6617751359825,2019-03-05T16:57:17Z,546114,VR2AR-546114,A69-1602-25802,1,StorSiljan Vastra,26,730,Wild,A69-1602-25802,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-05T16:57:17Z,D,2019,9,64,16,2019-03-05,1551808637,0,2018-08-16T22:00:00Z,night,3,River-Osterdal,2019-03-05,winter,Lake,14,winter,1,14,winter
1294837_winter_F,1294837,25822,546120_75.934974785613_1,75.934974785613,60.8824378374793,15.0525369481337,2019-03-06T06:58:45Z,546120,VR2AR-546120,A69-1602-25822,1,Rattviken,11,560,Wild,A69-1602-25822,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-03-06T06:58:45Z,F,2019,9,65,6,2019-03-06,1551859125,0,2018-10-06T22:00:00Z,day,3,E,2019-03-06,winter,Lake,14,winter,1,14,winter
1294835_winter_F,1294835,25820,546122_75.7413421456439_1,75.7413421456439,60.8430855578406,14.8982565878033,2019-03-07T07:41:24Z,546122,VR2AR-546122,A69-1602-25820,1,Rattviken,16,560,Hatchery,A69-1602-25820,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-03-07T07:41:24Z,F,2019,9,66,7,2019-03-07,1551948084,0,2018-10-06T22:00:00Z,day,3,E,2019-03-07,winter,Lake,24,winter,1,24,winter
1294837_winter_F,1294837,25822,546115_75.8904321677455_1,75.8904321677455,60.8575209125427,15.0329112552028,2019-03-07T16:08:20Z,546115,VR2AR-546115,A69-1602-25822,1,Rattviken,12,560,Wild,A69-1602-25822,V16-4x-069k-1,1825,2018-10-05T22:00:00Z,2019-03-07T16:08:20Z,F,2019,9,66,16,2019-03-07,1551978500,0,2018-10-06T22:00:00Z,day,3,E,2019-03-07,winter,Lake,14,winter,1,14,winter
1294850_winter_F,1294850,25835,546122_75.7413421456439_1,75.7413421456439,60.8430855578406,14.8982565878033,2019-03-11T00:00:14Z,546122,VR2AR-546122,A69-1602-25835,1,Rattviken,16,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2019-03-11T00:00:14Z,F,2019,10,70,0,2019-03-11,1552266014,0,2018-06-07T22:00:00Z,night,3,E,2019-03-11,winter,Lake,14,winter,1,14,winter
1294823_winter_E,1294823,25808,546113_75.703483613714_1,75.703483613714,60.8711300249527,14.8323535887613,2019-03-11T00:00:29Z,546113,VR2AR-546113,A69-1602-25808,1,StorSiljan Ostra,20,650,Hatchery,A69-1602-25808,V16-4x-069k-1,1825,2018-08-15T22:00:00Z,2019-03-11T00:00:29Z,E,2019,10,70,0,2019-03-11,1552266029,0,2018-08-16T22:00:00Z,night,3,River-Osterdal,2019-03-11,winter,Lake,24,winter,1,24,winter
